;Invoice ID;Branch;Cidade;Customer type;Gênero;Linha de produto;Preço unitário;Quantidade;Tax 5%;Total;Data;Time;Pagamento;cogs;gross margin percentage;gross income;Rating
800;751-15-6198;B;Adamantina;Normal;Masculino;esportes e viagens;23,01;6;6,903;144,963;1/12/2019;16:45;carteira eletrônica;138,06;4,761904762;6,903;7,9
801;324-41-6833;C;Presidente Prudente;Member;Feminino;acessórios eletronicos;30,2;8;12,08;253,68;3/3/2019;19:30;carteira eletrônica;241,6;4,761904762;12,08;5,1
802;474-33-8305;C;Presidente Prudente;Member;Masculino;acessórios fashions;67,39;7;23,5865;495,3165;3/23/2019;13:23;carteira eletrônica;471,73;4,761904762;23,5865;6,9
803;759-29-9521;A;Tupã;Member;Feminino;acessórios fashions;48,96;9;22,032;462,672;3/4/2019;11:27;dinheiro;440,64;4,761904762;22,032;8,0
804;831-81-6575;B;Adamantina;Member;Feminino;acessórios eletronicos;75,59;9;34,0155;714,3255;2/23/2019;11:12;dinheiro;680,31;4,761904762;34,0155;8,0
805;220-68-6701;A;Tupã;Normal;Feminino;casa e estilo de vida;77,47;4;15,494;325,374;3/17/2019;16:36;dinheiro;309,88;4,761904762;15,494;4,2
806;618-34-8551;A;Tupã;Normal;Feminino;esportes e viagens;93,18;2;9,318;195,678;1/16/2019;18:41;cartão de crédito;186,36;4,761904762;9,318;8,5
807;257-60-7754;A;Tupã;Normal;Feminino;acessórios eletronicos;50,23;4;10,046;210,966;1/8/2019;17:12;dinheiro;200,92;4,761904762;10,046;9,0
808;559-61-5987;B;Adamantina;Normal;Feminino;saúde e beleza;17,75;1;0,8875;18,6375;1/14/2019;10:38;dinheiro;17,75;4,761904762;0,8875;8,6
809;189-55-2313;C;Presidente Prudente;Normal;Feminino;acessórios fashions;62,18;10;31,09;652,89;1/31/2019;10:33;carteira eletrônica;621,8;4,761904762;31,09;6,0
810;565-91-4567;B;Adamantina;Normal;Masculino;saúde e beleza;10,75;8;4,3;90,3;3/15/2019;14:38;carteira eletrônica;86,0;4,761904762;4,3;6,2
811;380-60-5336;A;Tupã;Normal;Feminino;acessórios eletronicos;40,26;10;20,13;422,73;2/24/2019;18:06;cartão de crédito;402,6;4,761904762;20,13;5,0
812;815-04-6282;C;Presidente Prudente;Member;Feminino;esportes e viagens;64,97;5;16,2425;341,0925;2/8/2019;12:52;cartão de crédito;324,85;4,761904762;16,2425;6,5
813;674-56-6360;A;Tupã;Normal;Masculino;acessórios eletronicos;95,15;1;4,7575;99,9075;3/22/2019;14:00;dinheiro;95,15;4,761904762;4,7575;6,0
814;778-34-2523;A;Tupã;Member;Feminino;acessórios eletronicos;48,62;8;19,448;408,408;1/24/2019;10:57;dinheiro;388,96;4,761904762;19,448;5,0
815;499-27-7781;B;Adamantina;Normal;Feminino;alimentos e bebidas;53,21;8;21,284;446,964;3/14/2019;16:45;carteira eletrônica;425,68;4,761904762;21,284;5,0
816;477-59-2456;C;Presidente Prudente;Normal;Feminino;acessórios fashions;45,44;7;15,904;333,984;1/23/2019;11:15;dinheiro;318,08;4,761904762;15,904;9,2
817;832-51-6761;A;Tupã;Normal;Masculino;alimentos e bebidas;33,88;8;13,552;284,592;1/19/2019;20:29;carteira eletrônica;271,04;4,761904762;13,552;9,6
818;869-11-3082;B;Adamantina;Member;Masculino;saúde e beleza;96,16;4;19,232;403,872;1/27/2019;20:03;cartão de crédito;384,64;4,761904762;19,232;8,4
819;190-59-3964;B;Adamantina;Member;Masculino;alimentos e bebidas;47,16;5;11,79;247,59;2/3/2019;14:35;cartão de crédito;235,8;4,761904762;11,79;6,0
820;366-43-6862;B;Adamantina;Normal;Masculino;acessórios eletronicos;52,89;4;10,578;222,138;3/25/2019;16:32;carteira eletrônica;211,56;4,761904762;10,578;6,7
821;186-43-8965;A;Tupã;Member;Feminino;casa e estilo de vida;47,68;2;4,768;100,128;2/24/2019;10:10;cartão de crédito;95,36;4,761904762;4,768;4,1
822;784-21-9238;C;Presidente Prudente;Member;Masculino;esportes e viagens;10,17;1;0,5085;10,6785;2/7/2019;14:15;dinheiro;10,17;4,761904762;0,5085;5,9
823;276-75-6884;A;Tupã;Normal;Feminino;saúde e beleza;68,71;3;10,3065;216,4365;3/4/2019;10:05;dinheiro;206,13;4,761904762;10,3065;8,7
824;109-86-4363;B;Adamantina;Member;Feminino;esportes e viagens;60,08;7;21,028;441,588;2/14/2019;11:36;cartão de crédito;420,56;4,761904762;21,028;4,5
825;569-76-2760;A;Tupã;Member;Feminino;esportes e viagens;22,01;4;4,402;92,442;1/29/2019;18:15;cartão de crédito;88,04;4,761904762;4,402;6,6
826;222-42-0244;B;Adamantina;Member;Feminino;saúde e beleza;72,11;9;32,4495;681,4395;1/28/2019;13:53;cartão de crédito;648,99;4,761904762;32,4495;7,7
827;760-53-9233;A;Tupã;Member;Masculino;acessórios fashions;41,28;3;6,192;130,032;3/26/2019;18:37;cartão de crédito;123,84;4,761904762;6,192;8,5
828;538-22-0304;C;Presidente Prudente;Normal;Masculino;acessórios eletronicos;64,95;10;32,475;681,975;3/24/2019;18:27;dinheiro;649,5;4,761904762;32,475;5,2
829;416-17-9926;A;Tupã;Member;Feminino;acessórios eletronicos;74,22;10;37,11;779,31;1/1/2019;14:42;cartão de crédito;742,2;4,761904762;37,11;4,3
830;237-44-6163;A;Tupã;Normal;Masculino;acessórios eletronicos;10,56;8;4,224;88,704;1/24/2019;17:43;dinheiro;84,48;4,761904762;4,224;7,6
831;636-17-0325;B;Adamantina;Normal;Masculino;saúde e beleza;62,57;4;12,514;262,794;2/25/2019;18:37;dinheiro;250,28;4,761904762;12,514;9,5
832;343-75-9322;B;Adamantina;Member;Feminino;esportes e viagens;11,85;8;4,74;99,54;1/9/2019;16:34;dinheiro;94,8;4,761904762;4,74;4,1
833;528-14-9470;A;Tupã;Member;Masculino;saúde e beleza;91,3;1;4,565;95,865;2/14/2019;14:42;carteira eletrônica;91,3;4,761904762;4,565;9,2
834;427-45-9297;B;Adamantina;Member;Feminino;casa e estilo de vida;40,73;7;14,2555;299,3655;3/12/2019;11:01;carteira eletrônica;285,11;4,761904762;14,2555;5,4
835;807-34-3742;A;Tupã;Normal;Masculino;acessórios fashions;52,38;1;2,619;54,999;3/26/2019;19:44;dinheiro;52,38;4,761904762;2,619;5,8
836;288-62-1085;A;Tupã;Member;Masculino;acessórios fashions;38,54;5;9,635;202,335;1/9/2019;13:34;carteira eletrônica;192,7;4,761904762;9,635;5,6
837;670-71-7306;B;Adamantina;Normal;Masculino;esportes e viagens;44,63;6;13,389;281,169;1/2/2019;20:08;cartão de crédito;267,78;4,761904762;13,389;5,1
838;660-29-7083;C;Presidente Prudente;Normal;Masculino;acessórios eletronicos;55,87;10;27,935;586,635;1/15/2019;15:01;dinheiro;558,7;4,761904762;27,935;5,8
839;271-77-8740;C;Presidente Prudente;Member;Feminino;esportes e viagens;29,22;6;8,766;184,086;1/1/2019;11:40;carteira eletrônica;175,32;4,761904762;8,766;5,0
840;497-36-0989;A;Tupã;Normal;Masculino;acessórios fashions;51,94;3;7,791;163,611;2/15/2019;15:21;dinheiro;155,82;4,761904762;7,791;7,9
841;291-59-1384;B;Adamantina;Normal;Masculino;acessórios eletronicos;60,3;1;3,015;63,315;2/28/2019;17:38;dinheiro;60,3;4,761904762;3,015;6,0
842;860-73-6466;A;Tupã;Member;Feminino;esportes e viagens;39,47;2;3,947;82,887;3/2/2019;16:16;cartão de crédito;78,94;4,761904762;3,947;5,0
843;549-23-9016;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;14,87;2;1,487;31,227;2/13/2019;18:15;cartão de crédito;29,74;4,761904762;1,487;8,9
844;896-34-0956;A;Tupã;Normal;Masculino;acessórios fashions;21,32;1;1,066;22,386;1/26/2019;12:43;dinheiro;21,32;4,761904762;1,066;5,9
845;804-38-3935;A;Tupã;Member;Masculino;acessórios eletronicos;93,78;3;14,067;295,407;1/30/2019;11:32;cartão de crédito;281,34;4,761904762;14,067;5,9
846;585-90-0249;A;Tupã;Member;Masculino;acessórios eletronicos;73,26;1;3,663;76,923;1/27/2019;18:08;carteira eletrônica;73,26;4,761904762;3,663;9,7
847;862-29-5914;C;Presidente Prudente;Normal;Feminino;esportes e viagens;22,38;1;1,119;23,499;1/30/2019;17:08;cartão de crédito;22,38;4,761904762;1,119;8,6
848;845-94-6841;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;72,88;9;32,796;688,716;1/8/2019;19:38;dinheiro;655,92;4,761904762;32,796;4,0
849;125-45-2293;A;Tupã;Normal;Feminino;acessórios fashions;99,1;6;29,73;624,33;1/19/2019;13:11;dinheiro;594,6;4,761904762;29,73;4,2
850;843-73-4724;A;Tupã;Normal;Masculino;acessórios fashions;74,1;1;3,705;77,805;1/25/2019;11:05;dinheiro;74,1;4,761904762;3,705;9,2
851;409-33-9708;A;Tupã;Normal;Feminino;acessórios fashions;98,48;2;9,848;206,808;2/19/2019;10:12;carteira eletrônica;196,96;4,761904762;9,848;9,2
852;658-66-3967;C;Presidente Prudente;Normal;Masculino;saúde e beleza;53,19;7;18,6165;390,9465;1/14/2019;15:42;carteira eletrônica;372,33;4,761904762;18,6165;5,0
853;866-70-2814;B;Adamantina;Normal;Feminino;acessórios eletronicos;52,79;10;26,395;554,295;2/25/2019;11:58;carteira eletrônica;527,9;4,761904762;26,395;10,0
854;160-22-2687;A;Tupã;Member;Feminino;saúde e beleza;95,95;5;23,9875;503,7375;1/23/2019;14:21;carteira eletrônica;479,75;4,761904762;23,9875;8,8
855;895-03-6665;B;Adamantina;Normal;Feminino;acessórios fashions;36,51;9;16,4295;345,0195;2/16/2019;10:52;dinheiro;328,59;4,761904762;16,4295;4,2
856;770-42-8960;B;Adamantina;Normal;Masculino;alimentos e bebidas;21,12;8;8,448;177,408;1/1/2019;19:31;dinheiro;168,96;4,761904762;8,448;6,3
857;748-45-2862;A;Tupã;Member;Feminino;casa e estilo de vida;28,31;4;5,662;118,902;3/7/2019;18:35;dinheiro;113,24;4,761904762;5,662;8,2
858;234-36-2483;B;Adamantina;Normal;Masculino;saúde e beleza;57,59;6;17,277;362,817;2/15/2019;13:51;dinheiro;345,54;4,761904762;17,277;5,1
859;316-66-3011;A;Tupã;Member;Feminino;alimentos e bebidas;47,63;9;21,4335;450,1035;1/23/2019;12:35;dinheiro;428,67;4,761904762;21,4335;5,0
860;848-95-6252;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;86,27;1;4,3135;90,5835;2/20/2019;13:24;carteira eletrônica;86,27;4,761904762;4,3135;7,0
861;840-76-5966;A;Tupã;Member;Masculino;esportes e viagens;12,76;2;1,276;26,796;1/8/2019;18:06;carteira eletrônica;25,52;4,761904762;1,276;7,8
862;152-03-4217;B;Adamantina;Normal;Feminino;casa e estilo de vida;11,28;9;5,076;106,596;3/17/2019;11:55;cartão de crédito;101,52;4,761904762;5,076;4,3
863;533-66-5566;B;Adamantina;Normal;Feminino;casa e estilo de vida;51,07;7;17,8745;375,3645;1/12/2019;11:42;dinheiro;357,49;4,761904762;17,8745;7,0
864;124-31-1458;A;Tupã;Member;Feminino;acessórios eletronicos;79,59;3;11,9385;250,7085;1/8/2019;14:30;dinheiro;238,77;4,761904762;11,9385;6,6
865;176-78-1170;C;Presidente Prudente;Member;Masculino;saúde e beleza;33,81;3;5,0715;106,5015;1/26/2019;15:11;carteira eletrônica;101,43;4,761904762;5,0715;7,3
866;361-59-0574;B;Adamantina;Member;Masculino;esportes e viagens;90,53;8;36,212;760,452;3/15/2019;14:48;cartão de crédito;724,24;4,761904762;36,212;6,5
867;101-81-4070;C;Presidente Prudente;Member;Feminino;saúde e beleza;62,82;2;6,282;131,922;1/17/2019;12:36;carteira eletrônica;125,64;4,761904762;6,282;4,9
868;631-34-1880;C;Presidente Prudente;Member;Masculino;alimentos e bebidas;24,31;3;3,6465;76,5765;1/8/2019;19:09;cartão de crédito;72,93;4,761904762;3,6465;4,3
869;852-82-2749;A;Tupã;Normal;Masculino;esportes e viagens;64,59;4;12,918;271,278;1/6/2019;13:35;carteira eletrônica;258,36;4,761904762;12,918;9,3
870;873-14-6353;A;Tupã;Member;Masculino;alimentos e bebidas;24,82;7;8,687;182,427;2/16/2019;10:33;cartão de crédito;173,74;4,761904762;8,687;7,1
871;584-66-4073;C;Presidente Prudente;Normal;Masculino;acessórios fashions;56,5;1;2,825;59,325;3/13/2019;15:45;carteira eletrônica;56,5;4,761904762;2,825;9,6
872;544-55-9589;B;Adamantina;Member;Feminino;acessórios eletronicos;21,43;10;10,715;225,015;1/28/2019;11:51;dinheiro;214,3;4,761904762;10,715;6,2
873;166-19-2553;A;Tupã;Member;Masculino;esportes e viagens;89,06;6;26,718;561,078;1/18/2019;17:26;dinheiro;534,36;4,761904762;26,718;9,9
874;737-88-5876;A;Tupã;Member;Masculino;casa e estilo de vida;23,29;4;4,658;97,818;3/19/2019;11:52;cartão de crédito;93,16;4,761904762;4,658;5,9
875;154-87-7367;C;Presidente Prudente;Normal;Masculino;casa e estilo de vida;65,26;8;26,104;548,184;3/15/2019;14:04;carteira eletrônica;522,08;4,761904762;26,104;6,3
876;885-56-0389;C;Presidente Prudente;Member;Masculino;acessórios fashions;52,35;1;2,6175;54,9675;2/12/2019;17:49;dinheiro;52,35;4,761904762;2,6175;4,0
877;608-05-3804;B;Adamantina;Member;Masculino;acessórios eletronicos;39,75;1;1,9875;41,7375;2/25/2019;20:19;dinheiro;39,75;4,761904762;1,9875;6,1
878;448-61-3783;A;Tupã;Normal;Feminino;acessórios eletronicos;90,02;8;36,008;756,168;3/21/2019;16:08;cartão de crédito;720,16;4,761904762;36,008;4,5
879;761-49-0439;B;Adamantina;Member;Feminino;acessórios eletronicos;12,1;8;4,84;101,64;1/19/2019;10:17;carteira eletrônica;96,8;4,761904762;4,84;8,6
880;490-95-0021;B;Adamantina;Member;Feminino;alimentos e bebidas;33,21;10;16,605;348,705;1/8/2019;14:25;carteira eletrônica;332,1;4,761904762;16,605;6,0
881;115-38-7388;C;Presidente Prudente;Member;Feminino;acessórios fashions;10,18;8;4,072;85,512;3/30/2019;12:51;cartão de crédito;81,44;4,761904762;4,072;9,5
882;311-13-6971;B;Adamantina;Member;Masculino;esportes e viagens;31,99;10;15,995;335,895;2/20/2019;15:18;cartão de crédito;319,9;4,761904762;15,995;9,9
883;291-55-6563;A;Tupã;Member;Feminino;casa e estilo de vida;34,42;6;10,326;216,846;3/30/2019;12:45;carteira eletrônica;206,52;4,761904762;10,326;7,5
884;548-48-3156;A;Tupã;Member;Feminino;alimentos e bebidas;83,34;2;8,334;175,014;3/19/2019;13:37;dinheiro;166,68;4,761904762;8,334;7,6
885;460-93-5834;A;Tupã;Normal;Masculino;esportes e viagens;45,58;7;15,953;335,013;1/13/2019;10:03;dinheiro;319,06;4,761904762;15,953;5,0
886;325-89-4209;A;Tupã;Member;Masculino;alimentos e bebidas;87,9;1;4,395;92,295;2/5/2019;19:42;carteira eletrônica;87,9;4,761904762;4,395;6,7
887;884-80-6021;A;Tupã;Member;Feminino;acessórios eletronicos;73,47;10;36,735;771,435;3/23/2019;13:14;carteira eletrônica;734,7;4,761904762;36,735;9,5
888;137-74-8729;C;Presidente Prudente;Normal;Feminino;acessórios fashions;12,19;8;4,876;102,396;3/13/2019;12:47;carteira eletrônica;97,52;4,761904762;4,876;6,8
889;880-46-5796;A;Tupã;Member;Masculino;esportes e viagens;76,92;10;38,46;807,66;3/17/2019;19:53;carteira eletrônica;769,2;4,761904762;38,46;5,6
890;389-70-2397;C;Presidente Prudente;Normal;Feminino;saúde e beleza;83,66;5;20,915;439,215;2/21/2019;10:26;dinheiro;418,3;4,761904762;20,915;7,2
891;114-35-5271;B;Adamantina;Normal;Feminino;acessórios eletronicos;57,91;8;23,164;486,444;2/7/2019;15:06;dinheiro;463,28;4,761904762;23,164;8,1
892;607-76-6216;C;Presidente Prudente;Member;Feminino;acessórios fashions;92,49;5;23,1225;485,5725;3/2/2019;16:35;cartão de crédito;462,45;4,761904762;23,1225;8,6
893;715-20-1673;B;Adamantina;Normal;Masculino;acessórios eletronicos;28,38;5;7,095;148,995;3/6/2019;20:57;dinheiro;141,9;4,761904762;7,095;9,4
894;811-35-1094;B;Adamantina;Member;Masculino;acessórios eletronicos;50,45;6;15,135;317,835;2/6/2019;15:16;cartão de crédito;302,7;4,761904762;15,135;8,9
895;699-88-1972;B;Adamantina;Normal;Masculino;saúde e beleza;99,16;8;39,664;832,944;1/28/2019;17:47;cartão de crédito;793,28;4,761904762;39,664;4,2
896;781-84-8059;C;Presidente Prudente;Normal;Masculino;acessórios fashions;60,74;7;21,259;446,439;1/18/2019;16:23;carteira eletrônica;425,18;4,761904762;21,259;5,0
897;409-49-6995;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;47,27;6;14,181;297,801;2/5/2019;10:17;dinheiro;283,62;4,761904762;14,181;8,8
898;725-54-0677;C;Presidente Prudente;Member;Masculino;saúde e beleza;85,6;7;29,96;629,16;3/2/2019;13:50;dinheiro;599,2;4,761904762;29,96;5,3
899;146-09-5432;A;Tupã;Member;Masculino;alimentos e bebidas;35,04;9;15,768;331,128;2/9/2019;19:17;carteira eletrônica;315,36;4,761904762;15,768;4,6
900;377-79-7592;C;Presidente Prudente;Member;Feminino;acessórios eletronicos;44,84;9;20,178;423,738;1/14/2019;14:00;cartão de crédito;403,56;4,761904762;20,178;7,5
901;509-10-0516;B;Adamantina;Normal;Masculino;casa e estilo de vida;45,97;4;9,194;193,074;2/9/2019;12:02;carteira eletrônica;183,88;4,761904762;9,194;5,1
902;595-94-9924;A;Tupã;Member;Feminino;saúde e beleza;27,73;5;6,9325;145,5825;3/26/2019;20:21;cartão de crédito;138,65;4,761904762;6,9325;4,2
903;865-41-9075;A;Tupã;Normal;Masculino;alimentos e bebidas;11,53;7;4,0355;84,7455;1/28/2019;17:35;dinheiro;80,71;4,761904762;4,0355;8,1
904;545-07-8534;C;Presidente Prudente;Normal;Feminino;saúde e beleza;58,32;2;5,832;122,472;2/14/2019;12:42;carteira eletrônica;116,64;4,761904762;5,832;6,0
905;118-62-1812;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;78,38;4;15,676;329,196;3/24/2019;17:56;dinheiro;313,52;4,761904762;15,676;7,9
906;450-42-3339;C;Presidente Prudente;Normal;Masculino;saúde e beleza;84,61;10;42,305;888,405;2/9/2019;18:58;cartão de crédito;846,1;4,761904762;42,305;8,8
907;851-98-3555;B;Adamantina;Normal;Feminino;saúde e beleza;82,88;5;20,72;435,12;3/24/2019;14:08;cartão de crédito;414,4;4,761904762;20,72;6,6
908;186-71-5196;A;Tupã;Member;Feminino;alimentos e bebidas;79,54;2;7,954;167,034;3/27/2019;16:30;carteira eletrônica;159,08;4,761904762;7,954;6,2
909;624-01-8356;B;Adamantina;Normal;Feminino;casa e estilo de vida;49,01;10;24,505;514,605;1/27/2019;10:44;cartão de crédito;490,1;4,761904762;24,505;4,2
910;313-66-9943;B;Adamantina;Member;Feminino;alimentos e bebidas;29,15;3;4,3725;91,8225;3/27/2019;20:29;cartão de crédito;87,45;4,761904762;4,3725;7,3
911;151-27-8496;C;Presidente Prudente;Normal;Feminino;acessórios eletronicos;56,13;4;11,226;235,746;1/19/2019;11:43;carteira eletrônica;224,52;4,761904762;11,226;8,6
912;453-33-6436;A;Tupã;Normal;Feminino;casa e estilo de vida;93,12;8;37,248;782,208;2/7/2019;10:09;dinheiro;744,96;4,761904762;37,248;6,8
913;522-57-8364;A;Tupã;Member;Masculino;acessórios fashions;51,34;8;20,536;431,256;1/31/2019;10:00;carteira eletrônica;410,72;4,761904762;20,536;7,6
914;459-45-2396;A;Tupã;Member;Feminino;alimentos e bebidas;99,6;3;14,94;313,74;2/25/2019;18:45;dinheiro;298,8;4,761904762;14,94;5,8
915;717-96-4189;C;Presidente Prudente;Normal;Feminino;acessórios eletronicos;35,49;6;10,647;223,587;2/2/2019;12:40;dinheiro;212,94;4,761904762;10,647;4,1
916;722-13-2115;C;Presidente Prudente;Member;Masculino;esportes e viagens;42,85;1;2,1425;44,9925;3/14/2019;15:36;cartão de crédito;42,85;4,761904762;2,1425;9,3
917;749-81-8133;A;Tupã;Normal;Feminino;acessórios fashions;94,67;4;18,934;397,614;3/11/2019;12:04;dinheiro;378,68;4,761904762;18,934;6,8
918;777-67-2495;B;Adamantina;Normal;Masculino;casa e estilo de vida;68,97;3;10,3455;217,2555;2/22/2019;11:26;carteira eletrônica;206,91;4,761904762;10,3455;8,7
919;636-98-3364;B;Adamantina;Member;Feminino;acessórios eletronicos;26,26;3;3,939;82,719;3/2/2019;12:36;carteira eletrônica;78,78;4,761904762;3,939;6,3
920;246-55-6923;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;35,79;9;16,1055;338,2155;3/10/2019;15:06;cartão de crédito;322,11;4,761904762;16,1055;5,1
921;181-82-6255;B;Adamantina;Normal;Feminino;casa e estilo de vida;16,37;6;4,911;103,131;2/8/2019;10:58;dinheiro;98,22;4,761904762;4,911;7,0
922;838-02-1821;C;Presidente Prudente;Member;Feminino;casa e estilo de vida;12,73;2;1,273;26,733;2/22/2019;12:10;cartão de crédito;25,46;4,761904762;1,273;5,2
923;887-42-0517;C;Presidente Prudente;Normal;Feminino;esportes e viagens;83,14;7;29,099;611,079;1/10/2019;10:31;cartão de crédito;581,98;4,761904762;29,099;6,6
924;457-12-0244;C;Presidente Prudente;Member;Feminino;esportes e viagens;35,22;6;10,566;221,886;3/14/2019;13:49;carteira eletrônica;211,32;4,761904762;10,566;6,5
925;226-34-0034;B;Adamantina;Normal;Feminino;acessórios eletronicos;13,78;4;2,756;57,876;1/10/2019;11:10;carteira eletrônica;55,12;4,761904762;2,756;9,0
926;321-49-7382;B;Adamantina;Member;Masculino;esportes e viagens;88,31;1;4,4155;92,7255;2/15/2019;17:38;cartão de crédito;88,31;4,761904762;4,4155;5,2
927;397-25-8725;A;Tupã;Member;Feminino;saúde e beleza;39,62;9;17,829;374,409;1/13/2019;17:54;cartão de crédito;356,58;4,761904762;17,829;6,8
928;431-66-2305;B;Adamantina;Normal;Feminino;acessórios eletronicos;88,25;9;39,7125;833,9625;2/15/2019;20:51;cartão de crédito;794,25;4,761904762;39,7125;7,6
929;825-94-5922;B;Adamantina;Normal;Masculino;esportes e viagens;25,31;2;2,531;53,151;3/2/2019;19:26;carteira eletrônica;50,62;4,761904762;2,531;7,2
930;641-62-7288;B;Adamantina;Normal;Masculino;casa e estilo de vida;99,92;6;29,976;629,496;3/24/2019;13:33;carteira eletrônica;599,52;4,761904762;29,976;7,1
931;756-93-1854;C;Presidente Prudente;Member;Feminino;acessórios fashions;83,35;2;8,335;175,035;2/2/2019;14:05;cartão de crédito;166,7;4,761904762;8,335;9,5
932;243-55-8457;A;Tupã;Normal;Feminino;alimentos e bebidas;74,44;10;37,22;781,62;2/27/2019;11:40;carteira eletrônica;744,4;4,761904762;37,22;5,1
933;458-10-8612;C;Presidente Prudente;Normal;Masculino;saúde e beleza;64,08;7;22,428;470,988;1/20/2019;12:27;carteira eletrônica;448,56;4,761904762;22,428;7,6
934;501-61-1753;B;Adamantina;Normal;Feminino;casa e estilo de vida;63,15;6;18,945;397,845;1/3/2019;20:24;carteira eletrônica;378,9;4,761904762;18,945;9,8
935;235-06-8510;C;Presidente Prudente;Member;Masculino;casa e estilo de vida;85,72;3;12,858;270,018;1/24/2019;20:59;carteira eletrônica;257,16;4,761904762;12,858;5,1
936;433-08-7822;C;Presidente Prudente;Normal;Feminino;saúde e beleza;78,89;7;27,6115;579,8415;1/5/2019;19:48;carteira eletrônica;552,23;4,761904762;27,6115;7,5
937;361-85-2571;A;Tupã;Normal;Feminino;esportes e viagens;89,48;5;22,37;469,77;3/30/2019;10:18;dinheiro;447,4;4,761904762;22,37;7,4
938;131-70-8179;A;Tupã;Member;Feminino;saúde e beleza;92,09;3;13,8135;290,0835;2/17/2019;16:27;dinheiro;276,27;4,761904762;13,8135;4,2
939;500-02-2261;C;Presidente Prudente;Normal;Feminino;alimentos e bebidas;57,29;6;17,187;360,927;3/21/2019;17:04;carteira eletrônica;343,74;4,761904762;17,187;5,9
940;720-72-2436;A;Tupã;Normal;Masculino;alimentos e bebidas;66,52;4;13,304;279,384;3/2/2019;18:14;carteira eletrônica;266,08;4,761904762;13,304;6,9
941;702-83-5291;C;Presidente Prudente;Member;Masculino;acessórios fashions;99,82;9;44,919;943,299;3/27/2019;10:43;dinheiro;898,38;4,761904762;44,919;6,6
942;809-69-9497;A;Tupã;Normal;Feminino;casa e estilo de vida;45,68;10;22,84;479,64;1/19/2019;19:30;carteira eletrônica;456,8;4,761904762;22,84;5,7
943;449-16-6770;A;Tupã;Normal;Masculino;saúde e beleza;50,79;5;12,6975;266,6475;2/19/2019;14:53;cartão de crédito;253,95;4,761904762;12,6975;5,3
944;333-23-2632;A;Tupã;Member;Masculino;saúde e beleza;10,08;7;3,528;74,088;3/28/2019;20:14;dinheiro;70,56;4,761904762;3,528;4,2
945;489-82-1237;A;Tupã;Normal;Feminino;acessórios eletronicos;93,88;7;32,858;690,018;1/5/2019;11:51;cartão de crédito;657,16;4,761904762;32,858;7,3
946;859-97-6048;C;Presidente Prudente;Member;Masculino;acessórios eletronicos;84,25;2;8,425;176,925;3/26/2019;14:13;cartão de crédito;168,5;4,761904762;8,425;5,3
947;676-10-2200;B;Adamantina;Member;Masculino;acessórios fashions;53,78;1;2,689;56,469;2/3/2019;20:13;carteira eletrônica;53,78;4,761904762;2,689;4,7
948;373-88-1424;C;Presidente Prudente;Member;Masculino;casa e estilo de vida;35,81;5;8,9525;188,0025;2/6/2019;18:44;carteira eletrônica;179,05;4,761904762;8,9525;7,9
949;365-16-4334;B;Adamantina;Normal;Feminino;alimentos e bebidas;26,43;8;10,572;222,012;2/24/2019;14:26;carteira eletrônica;211,44;4,761904762;10,572;8,9
950;503-21-4385;B;Adamantina;Member;Masculino;saúde e beleza;39,91;3;5,9865;125,7165;2/21/2019;12:40;carteira eletrônica;119,73;4,761904762;5,9865;9,3
951;305-89-2768;B;Adamantina;Member;Feminino;casa e estilo de vida;21,9;3;3,285;68,985;1/9/2019;18:43;carteira eletrônica;65,7;4,761904762;3,285;4,7
952;574-80-1489;B;Adamantina;Member;Feminino;alimentos e bebidas;62,85;4;12,57;263,97;2/25/2019;13:22;carteira eletrônica;251,4;4,761904762;12,57;8,7
953;784-08-0310;C;Presidente Prudente;Member;Feminino;alimentos e bebidas;21,04;4;4,208;88,368;1/13/2019;13:58;dinheiro;84,16;4,761904762;4,208;7,6
954;200-40-6154;B;Adamantina;Member;Masculino;casa e estilo de vida;65,91;6;19,773;415,233;2/9/2019;11:45;dinheiro;395,46;4,761904762;19,773;5,7
955;846-10-0341;A;Tupã;Normal;Feminino;acessórios fashions;42,57;7;14,8995;312,8895;1/6/2019;11:51;dinheiro;297,99;4,761904762;14,8995;6,8
956;577-34-7579;C;Presidente Prudente;Member;Masculino;alimentos e bebidas;50,49;9;22,7205;477,1305;1/10/2019;17:16;dinheiro;454,41;4,761904762;22,7205;5,4
957;430-02-3888;B;Adamantina;Normal;Masculino;acessórios eletronicos;46,02;6;13,806;289,926;2/7/2019;15:55;dinheiro;276,12;4,761904762;13,806;7,1
958;867-47-1948;C;Presidente Prudente;Normal;Feminino;casa e estilo de vida;15,8;10;7,9;165,9;1/9/2019;12:07;dinheiro;158,0;4,761904762;7,9;7,8
959;384-59-6655;A;Tupã;Member;Feminino;alimentos e bebidas;98,66;9;44,397;932,337;2/19/2019;15:07;dinheiro;887,94;4,761904762;44,397;8,4
960;256-58-3609;C;Presidente Prudente;Member;Masculino;acessórios fashions;91,98;1;4,599;96,579;3/18/2019;15:29;dinheiro;91,98;4,761904762;4,599;9,8
